Index,Source,Target,Weight,Is_directed
107,4,5,1,0
108,4,12,1,0
109,4,34,1,0
110,4,68,1,0
111,4,40,1,0
112,4,10,1,0
113,4,41,1,0
114,4,3,1,0
115,4,7,1,0
116,4,71,1,0
117,4,74,1,0
118,4,65,1,0
119,4,80,1,0
120,4,11,1,0
121,4,50,1,0
122,4,1,1,0
123,4,26,1,0
124,4,22,1,0
125,4,18,1,0
126,4,94,1,0
127,5,41,1,0
128,5,1,1,0
129,5,11,1,0
130,5,71,1,0
131,5,34,1,0
132,5,65,1,0
133,5,94,1,0
134,5,55,1,0
135,6,7,1,0
136,6,15,1,0
137,6,16,1,0
138,6,17,1,0
139,6,18,1,0
140,6,19,1,0
141,6,22,1,0
142,6,30,1,0
143,6,23,1,0
144,6,34,1,0
145,6,21,1,0
146,6,26,1,0
147,6,9,1,0
148,6,53,1,0
149,6,54,1,0
150,6,49,1,0
151,6,50,1,0
152,6,51,1,0
153,6,52,1,0
154,6,55,1,0
155,6,58,1,0
156,6,59,1,0
157,6,62,1,0
158,6,63,1,0
159,6,64,1,0
160,6,65,1,0
161,6,12,1,0
162,6,3,1,0
163,6,1,1,0
164,6,10,1,0
165,6,74,1,0
166,6,71,1,0
167,6,5,1,0
168,6,11,1,0
169,6,68,1,0
170,6,72,1,0
171,6,4,1,0
172,6,40,1,0
173,6,79,1,0
174,6,48,1,0
175,6,73,1,0
176,6,80,1,0
177,6,46,1,0
178,6,41,1,0
179,6,90,1,0
180,6,0,1,0
181,6,24,1,0
182,6,81,1,0
183,7,71,1,0
184,7,34,1,0
185,7,5,1,0
186,7,65,1,0
187,7,41,1,0
188,7,1,1,0
189,7,74,1,0
190,7,11,1,0
191,7,94,1,0
192,7,55,1,0
193,8,1,1,0
194,8,45,1,0
195,8,0,1,0
196,8,5,1,0
197,8,41,1,0
198,8,68,1,0
199,8,72,1,0
200,8,62,1,0
201,8,14,1,0
202,8,37,1,0
203,8,15,1,0
204,8,77,1,0
205,8,12,1,0
206,8,9,1,0
207,8,73,1,0
208,8,34,1,0
209,8,71,1,0
210,8,43,1,0
211,8,80,1,0
212,8,13,1,0
213,8,7,1,0
214,8,30,1,0
215,8,83,1,0
216,8,42,1,0
217,8,44,1,0
218,8,85,1,0
219,8,4,1,0
220,8,19,1,0
221,8,84,1,0
222,8,40,1,0
223,8,57,1,0
224,8,3,1,0
225,8,10,1,0
226,9,7,1,0
227,9,22,1,0
228,9,18,1,0
229,9,49,1,0
230,9,50,1,0
231,9,51,1,0
232,9,52,1,0
233,9,63,1,0
234,9,64,1,0
235,9,65,1,0
236,9,68,1,0
237,9,71,1,0
238,9,34,1,0
239,9,40,1,0
240,9,41,1,0
241,9,26,1,0
242,9,3,1,0
243,9,46,1,0
244,9,80,1,0
245,9,10,1,0
246,9,11,1,0
247,9,73,1,0
248,9,12,1,0
249,9,1,1,0
250,9,5,1,0
251,9,4,1,0
252,9,74,1,0
253,9,90,1,0
254,9,94,1,0
255,9,88,1,0
256,9,72,1,0
257,9,19,1,0
258,9,81,1,0
259,9,0,1,0
260,9,48,1,0
261,10,11,1,0
262,10,34,1,0
263,10,40,1,0
264,10,71,1,0
265,10,74,1,0
266,10,5,1,0
267,10,68,1,0
268,10,3,1,0
269,10,65,1,0
270,10,41,1,0
271,10,1,1,0
272,10,7,1,0
273,10,12,1,0
274,10,94,1,0
275,10,38,1,0
276,10,55,1,0
277,10,19,1,0
278,11,34,1,0
279,11,71,1,0
280,11,65,1,0
281,11,1,1,0
282,11,41,1,0
283,12,5,1,0
284,12,1,1,0
285,12,34,1,0
286,12,11,1,0
287,12,65,1,0
288,12,7,1,0
289,12,41,1,0
290,12,74,1,0
291,12,71,1,0
292,12,94,1,0
293,13,14,1,0
294,13,75,1,0
295,13,31,1,0
296,13,3,1,0
297,13,34,1,0
298,13,67,1,0
299,13,24,1,0
300,13,15,1,0
301,13,9,1,0
302,13,68,1,0
303,13,12,1,0
304,13,80,1,0
305,13,1,1,0
306,13,71,1,0
307,13,59,1,0
308,13,7,1,0
309,13,20,1,0
310,13,81,1,0
311,13,63,1,0
312,13,26,1,0
313,13,10,1,0
314,13,5,1,0
315,13,79,1,0
316,13,4,1,0
317,13,37,1,0
318,13,6,1,0
319,13,62,1,0
320,13,41,1,0
321,13,74,1,0
322,13,70,1,0
323,13,57,1,0
324,13,46,1,0
325,13,72,1,0
326,13,40,1,0
327,13,11,1,0
328,13,0,1,0
329,13,58,1,0
330,13,83,1,0
331,13,27,1,0
332,13,73,1,0
333,13,28,1,0
334,13,22,1,0
335,13,30,1,0
336,13,85,1,0
337,13,18,1,0
338,13,17,1,0
339,13,51,1,0
340,13,94,1,0
341,13,55,1,0
342,13,64,1,0
343,13,36,1,0
344,13,93,1,0
345,13,19,1,0
346,13,76,1,0
347,13,35,1,0
348,13,65,1,0
349,13,38,1,0
350,13,39,1,0
351,13,23,1,0
352,13,86,1,0
353,13,32,1,0
354,13,60,1,0
355,13,90,1,0
356,13,66,1,0
357,14,34,1,0
358,14,56,1,0
359,14,6,1,0
360,14,53,1,0
361,14,54,1,0
362,14,9,1,0
363,14,49,1,0
364,14,50,1,0
365,14,51,1,0
366,14,55,1,0
367,14,7,1,0
368,14,60,1,0
369,14,66,1,0
370,14,65,1,0
371,14,63,1,0
372,14,64,1,0
373,14,67,1,0
374,14,71,1,0
375,14,10,1,0
376,14,0,1,0
377,14,40,1,0
378,14,5,1,0
379,14,68,1,0
380,14,3,1,0
381,14,31,1,0
382,14,76,1,0
383,14,15,1,0
384,14,24,1,0
385,14,12,1,0
386,14,78,1,0
387,14,79,1,0
388,14,62,1,0
389,14,80,1,0
390,14,59,1,0
391,14,20,1,0
392,14,81,1,0
393,14,26,1,0
394,14,11,1,0
395,14,72,1,0
396,14,73,1,0
397,14,88,1,0
398,14,29,1,0
399,14,23,1,0
400,14,58,1,0
401,14,46,1,0
402,14,18,1,0
403,14,90,1,0
404,14,41,1,0
405,14,16,1,0
406,14,85,1,0
407,14,83,1,0
408,14,36,1,0
409,14,19,1,0
410,14,1,1,0
411,14,74,1,0
412,14,22,1,0
413,14,17,1,0
414,14,4,1,0
415,14,30,1,0
416,14,38,1,0
417,14,25,1,0
418,14,70,1,0
419,14,21,1,0
420,14,94,1,0
421,14,86,1,0
422,15,24,1,0
423,15,34,1,0
424,15,71,1,0
425,15,65,1,0
426,15,80,1,0
427,15,5,1,0
428,15,0,1,0
429,15,68,1,0
430,15,72,1,0
431,15,74,1,0
432,15,9,1,0
433,15,10,1,0
434,15,4,1,0
435,15,41,1,0
436,15,62,1,0
437,15,1,1,0
438,15,73,1,0
439,15,26,1,0
440,15,11,1,0
441,15,64,1,0
442,15,12,1,0
443,15,46,1,0
444,15,59,1,0
445,15,70,1,0
446,15,50,1,0
447,15,30,1,0
448,15,48,1,0
449,15,18,1,0
450,15,17,1,0
451,15,3,1,0
452,15,19,1,0
453,15,40,1,0
454,15,7,1,0
455,15,94,1,0
456,16,17,1,0
457,16,23,1,0
458,16,18,1,0
459,16,19,1,0
460,16,26,1,0
461,16,38,1,0
462,16,34,1,0
463,16,22,1,0
464,16,7,1,0
465,16,21,1,0
466,16,50,1,0
467,16,46,1,0
468,16,73,1,0
469,16,55,1,0
470,16,51,1,0
471,16,90,1,0
472,16,0,1,0
473,16,9,1,0
474,16,5,1,0
475,16,88,1,0
476,16,41,1,0
477,16,71,1,0
478,16,40,1,0
479,16,25,1,0
480,16,64,1,0
481,16,4,1,0
482,16,10,1,0
483,16,68,1,0
484,16,12,1,0
485,16,3,1,0
486,17,9,1,0
487,17,18,1,0
488,17,7,1,0
489,17,34,1,0
490,17,80,1,0
491,17,4,1,0
492,17,12,1,0
493,17,5,1,0
494,17,73,1,0
495,17,71,1,0
496,17,64,1,0
497,17,11,1,0
498,17,68,1,0
499,17,3,1,0
500,17,74,1,0
501,17,90,1,0
502,17,65,1,0
503,17,40,1,0
504,17,94,1,0
505,17,1,1,0
506,17,0,1,0
507,17,41,1,0
508,17,72,1,0
509,17,10,1,0
510,17,81,1,0
511,17,46,1,0
512,17,26,1,0
513,17,22,1,0
514,17,55,1,0
515,18,71,1,0
516,18,40,1,0
517,18,3,1,0
518,18,7,1,0
519,18,34,1,0
520,18,5,1,0
521,18,74,1,0
522,18,22,1,0
523,18,25,1,0
524,18,65,1,0
525,18,12,1,0
526,18,26,1,0
527,18,68,1,0
528,18,11,1,0
529,18,1,1,0
530,18,19,1,0
531,18,41,1,0
532,18,10,1,0
533,19,71,1,0
534,19,1,1,0
535,19,68,1,0
536,19,12,1,0
537,19,34,1,0
538,19,41,1,0
539,19,74,1,0
540,19,5,1,0
541,19,11,1,0
542,19,7,1,0
543,19,65,1,0
544,19,94,1,0
545,19,38,1,0
546,20,15,1,0
547,20,17,1,0
548,20,21,1,0
549,20,22,1,0
550,20,7,1,0
551,20,31,1,0
552,20,30,1,0
553,20,24,1,0
554,20,23,1,0
555,20,26,1,0
556,20,81,1,0
557,20,63,1,0
558,20,71,1,0
559,20,34,1,0
560,20,9,1,0
561,20,3,1,0
562,20,40,1,0
563,20,6,1,0
564,20,4,1,0
565,20,5,1,0
566,20,11,1,0
567,20,59,1,0
568,20,74,1,0
569,20,68,1,0
570,20,79,1,0
571,20,12,1,0
572,20,10,1,0
573,20,46,1,0
574,20,80,1,0
575,20,41,1,0
576,20,1,1,0
577,20,73,1,0
578,20,85,1,0
579,20,90,1,0
580,20,72,1,0
581,20,67,1,0
582,20,53,1,0
583,20,65,1,0
584,20,58,1,0
585,20,62,1,0
586,20,55,1,0
587,20,51,1,0
588,20,64,1,0
589,20,18,1,0
590,20,76,1,0
591,21,22,1,0
592,21,7,1,0
593,21,9,1,0
594,21,18,1,0
595,21,19,1,0
596,21,26,1,0
597,21,25,1,0
598,21,55,1,0
599,21,38,1,0
600,21,51,1,0
601,21,50,1,0
602,22,25,1,0
603,22,19,1,0
604,22,34,1,0
605,22,7,1,0
606,22,71,1,0
607,22,5,1,0
608,22,3,1,0
609,22,68,1,0
610,22,55,1,0
611,22,65,1,0
612,22,38,1,0
613,22,12,1,0
614,22,41,1,0
615,22,10,1,0
616,24,16,1,0
617,24,21,1,0
618,24,18,1,0
619,24,22,1,0
620,24,7,1,0
621,24,17,1,0
622,24,26,1,0
623,24,25,1,0
624,24,19,1,0
625,24,34,1,0
626,24,23,1,0
627,24,71,1,0
628,24,10,1,0
629,24,5,1,0
630,24,80,1,0
631,24,9,1,0
632,24,41,1,0
633,24,68,1,0
634,24,4,1,0
635,24,72,1,0
636,24,70,1,0
637,24,12,1,0
638,24,3,1,0
639,24,73,1,0
640,24,51,1,0
641,24,65,1,0
642,24,94,1,0
643,24,40,1,0
644,24,62,1,0
645,24,81,1,0
646,24,55,1,0
647,24,46,1,0
648,24,0,1,0
649,24,74,1,0
650,24,11,1,0
651,24,90,1,0
652,25,19,1,0
653,25,7,1,0
654,25,34,1,0
655,25,38,1,0
656,25,55,1,0
657,25,68,1,0
658,26,22,1,0
659,26,25,1,0
660,26,19,1,0
661,26,7,1,0
662,26,71,1,0
663,26,34,1,0
664,26,68,1,0
665,26,10,1,0
666,26,41,1,0
667,26,40,1,0
668,26,65,1,0
669,26,3,1,0
670,26,11,1,0
671,26,12,1,0
672,26,52,1,0
673,26,74,1,0
674,26,5,1,0
675,26,1,1,0
676,26,94,1,0
677,27,28,1,0
678,27,20,1,0
679,27,29,1,0
680,27,30,1,0
681,27,23,1,0
682,27,21,1,0
683,27,26,1,0
684,27,22,1,0
685,27,19,1,0
686,27,7,1,0
687,27,36,1,0
688,27,15,1,0
689,27,24,1,0
690,27,9,1,0
691,27,25,1,0
692,27,34,1,0
693,27,31,1,0
694,27,14,1,0
695,27,83,1,0
696,27,11,1,0
697,27,71,1,0
698,27,68,1,0
699,27,72,1,0
700,27,48,1,0
701,27,63,1,0
702,27,47,1,0
703,27,70,1,0
704,27,5,1,0
705,27,59,1,0
706,27,64,1,0
707,27,67,1,0
708,27,74,1,0
709,27,60,1,0
710,27,12,1,0
711,27,6,1,0
712,27,80,1,0
713,27,3,1,0
714,27,46,1,0
715,27,40,1,0
716,27,65,1,0
717,27,53,1,0
718,27,4,1,0
719,27,18,1,0
720,27,1,1,0
721,27,93,1,0
722,27,85,1,0
723,27,0,1,0
724,27,17,1,0
725,27,10,1,0
726,27,16,1,0
727,27,76,1,0
728,27,73,1,0
729,27,66,1,0
730,27,81,1,0
731,27,90,1,0
732,28,6,1,0
733,28,16,1,0
734,28,18,1,0
735,28,36,1,0
736,28,20,1,0
737,28,29,1,0
738,28,31,1,0
739,28,15,1,0
740,28,17,1,0
741,28,23,1,0
742,28,26,1,0
743,28,22,1,0
744,28,7,1,0
745,28,25,1,0
746,28,14,1,0
747,28,9,1,0
748,28,34,1,0
749,28,67,1,0
750,28,4,1,0
751,28,5,1,0
752,28,46,1,0
753,28,12,1,0
754,28,40,1,0
755,28,59,1,0
756,28,80,1,0
757,28,3,1,0
758,28,83,1,0
759,28,65,1,0
760,28,63,1,0
761,28,68,1,0
762,28,73,1,0
763,28,71,1,0
764,28,85,1,0
765,28,11,1,0
766,28,94,1,0
767,28,74,1,0
768,28,64,1,0
769,28,1,1,0
770,28,0,1,0
771,28,41,1,0
772,28,58,1,0
773,28,10,1,0
774,29,15,1,0
775,29,24,1,0
776,29,16,1,0
777,29,23,1,0
778,29,26,1,0
779,29,19,1,0
780,29,7,1,0
781,29,30,1,0
782,29,21,1,0
783,29,9,1,0
784,29,25,1,0
785,29,31,1,0
786,29,17,1,0
787,29,59,1,0
788,29,6,1,0
789,29,34,1,0
790,29,58,1,0
791,29,80,1,0
792,29,86,1,0
793,29,54,1,0
794,29,87,1,0
795,29,51,1,0
796,29,0,1,0
797,29,73,1,0
798,29,56,1,0
799,29,88,1,0
800,29,50,1,0
801,29,71,1,0
802,29,67,1,0
803,29,5,1,0
804,29,1,1,0
805,29,60,1,0
806,29,38,1,0
807,29,3,1,0
808,29,12,1,0
809,29,62,1,0
810,29,64,1,0
811,29,81,1,0
812,29,55,1,0
813,29,53,1,0
814,29,4,1,0
815,29,22,1,0
816,29,40,1,0
817,29,65,1,0
818,29,18,1,0
819,29,68,1,0
820,29,94,1,0
821,30,24,1,0
822,30,16,1,0
823,30,23,1,0
824,30,22,1,0
825,30,19,1,0
826,30,7,1,0
827,30,17,1,0
828,30,9,1,0
829,30,18,1,0
830,30,21,1,0
831,30,25,1,0
832,30,79,1,0
833,30,34,1,0
834,30,0,1,0
835,30,41,1,0
836,30,62,1,0
837,30,1,1,0
838,30,12,1,0
839,30,40,1,0
840,30,64,1,0
841,30,80,1,0
842,30,68,1,0
843,30,72,1,0
844,30,4,1,0
845,30,3,1,0
846,30,73,1,0
847,30,65,1,0
848,30,46,1,0
849,30,26,1,0
850,30,48,1,0
851,30,5,1,0
852,30,90,1,0
853,30,10,1,0
854,30,71,1,0
855,31,6,1,0
856,31,24,1,0
857,31,16,1,0
858,31,23,1,0
859,31,18,1,0
860,31,22,1,0
861,31,19,1,0
862,31,7,1,0
863,31,15,1,0
864,31,21,1,0
865,31,26,1,0
866,31,25,1,0
867,31,9,1,0
868,31,88,1,0
869,31,50,1,0
870,31,51,1,0
871,31,54,1,0
872,31,38,1,0
873,31,58,1,0
874,31,55,1,0
875,31,53,1,0
876,31,72,1,0
877,31,62,1,0
878,31,71,1,0
879,31,34,1,0
880,31,68,1,0
881,31,74,1,0
882,31,1,1,0
883,31,4,1,0
884,31,48,1,0
885,31,64,1,0
886,31,70,1,0
887,32,33,1,0
888,32,28,1,0
889,32,29,1,0
890,32,6,1,0
891,32,15,1,0
892,32,30,1,0
893,32,24,1,0
894,32,16,1,0
895,32,23,1,0
896,32,22,1,0
897,32,19,1,0
898,32,7,1,0
899,32,35,1,0
900,32,36,1,0
901,32,17,1,0
902,32,21,1,0
903,32,9,1,0
904,32,20,1,0
905,32,31,1,0
906,32,26,1,0
907,32,50,1,0
908,32,54,1,0
909,32,86,1,0
910,32,88,1,0
911,32,25,1,0
912,32,37,1,0
913,32,56,1,0
914,32,60,1,0
915,32,38,1,0
916,32,51,1,0
917,32,65,1,0
918,32,58,1,0
919,32,55,1,0
920,32,53,1,0
921,32,39,1,0
922,32,0,1,0
923,32,73,1,0
924,32,1,1,0
925,32,5,1,0
926,32,18,1,0
927,32,4,1,0
928,32,14,1,0
929,32,34,1,0
930,32,3,1,0
931,32,68,1,0
932,32,46,1,0
933,32,90,1,0
934,32,83,1,0
935,32,67,1,0
936,32,72,1,0
937,32,93,1,0
938,32,64,1,0
939,32,71,1,0
940,33,28,1,0
941,33,20,1,0
942,33,6,1,0
943,33,16,1,0
944,33,22,1,0
945,33,7,1,0
946,33,34,1,0
947,33,36,1,0
948,33,15,1,0
949,33,17,1,0
950,33,23,1,0
951,33,21,1,0
952,33,19,1,0
953,33,31,1,0
954,33,9,1,0
955,33,18,1,0
956,33,26,1,0
957,33,25,1,0
958,33,56,1,0
959,33,88,1,0
960,33,50,1,0
961,33,29,1,0
962,33,51,1,0
963,33,86,1,0
964,33,54,1,0
965,33,3,1,0
966,33,60,1,0
967,33,38,1,0
968,33,62,1,0
969,33,41,1,0
970,33,55,1,0
971,33,53,1,0
972,33,58,1,0
973,33,46,1,0
974,33,67,1,0
975,33,14,1,0
976,33,12,1,0
977,33,73,1,0
978,33,90,1,0
979,33,40,1,0
980,34,1,1,0
981,35,28,1,0
982,35,36,1,0
983,35,29,1,0
984,35,24,1,0
985,35,16,1,0
986,35,23,1,0
987,35,22,1,0
988,35,20,1,0
989,35,15,1,0
990,35,30,1,0
991,35,17,1,0
992,35,21,1,0
993,35,9,1,0
994,35,25,1,0
995,35,19,1,0
996,35,7,1,0
997,35,34,1,0
998,35,33,1,0
999,35,31,1,0
1000,35,18,1,0
1001,35,26,1,0
1002,35,86,1,0
1003,35,53,1,0
1004,35,58,1,0
1005,35,60,1,0
1006,35,51,1,0
1007,35,55,1,0
1008,35,50,1,0
1009,35,90,1,0
1010,35,62,1,0
1011,35,38,1,0
1012,35,88,1,0
1013,35,14,1,0
1014,35,73,1,0
1015,35,67,1,0
1016,35,68,1,0
1017,35,40,1,0
1018,36,34,1,0
1019,36,60,1,0
1020,36,88,1,0
1021,36,25,1,0
1022,36,31,1,0
1023,36,50,1,0
1024,36,29,1,0
1025,36,58,1,0
1026,36,16,1,0
1027,36,51,1,0
1028,36,38,1,0
1029,36,55,1,0
1030,36,53,1,0
1031,36,23,1,0
1032,36,86,1,0
1033,36,56,1,0
1034,36,22,1,0
1035,36,12,1,0
1036,36,90,1,0
1037,36,67,1,0
1038,36,40,1,0
1039,36,19,1,0
1040,37,59,1,0
1041,37,6,1,0
1042,37,10,1,0
1043,37,11,1,0
1044,37,73,1,0
1045,37,4,1,0
1046,37,34,1,0
1047,37,14,1,0
1048,37,5,1,0
1049,37,9,1,0
1050,37,79,1,0
1051,37,7,1,0
1052,37,67,1,0
1053,37,71,1,0
1054,37,20,1,0
1055,37,26,1,0
1056,37,68,1,0
1057,37,1,1,0
1058,37,63,1,0
1059,37,80,1,0
1060,37,3,1,0
1061,37,40,1,0
1062,37,46,1,0
1063,37,12,1,0
1064,37,83,1,0
1065,37,27,1,0
1066,37,0,1,0
1067,37,74,1,0
1068,37,64,1,0
1069,37,15,1,0
1070,37,22,1,0
1071,37,28,1,0
1072,37,85,1,0
1073,37,18,1,0
1074,37,81,1,0
1075,37,65,1,0
1076,37,41,1,0
1077,37,17,1,0
1078,37,19,1,0
1079,37,94,1,0
1080,37,38,1,0
1081,37,62,1,0
1082,37,70,1,0
1083,37,76,1,0
1084,37,24,1,0
1085,38,55,1,0
1086,38,12,1,0
1087,38,41,1,0
1088,38,5,1,0
1089,38,1,1,0
1090,38,7,1,0
1091,39,60,1,0
1092,39,16,1,0
1093,39,51,1,0
1094,39,86,1,0
1095,39,58,1,0
1096,39,36,1,0
1097,39,53,1,0
1098,39,35,1,0
1099,39,73,1,0
1100,39,62,1,0
1101,39,22,1,0
1102,39,29,1,0
1103,39,23,1,0
1104,39,38,1,0
1105,39,31,1,0
1106,39,50,1,0
1107,39,55,1,0
1108,39,88,1,0
1109,39,74,1,0
1110,39,46,1,0
1111,39,37,1,0
1112,39,33,1,0
1113,39,25,1,0
1114,39,90,1,0
1115,39,40,1,0
1116,39,14,1,0
1117,39,67,1,0
1118,39,24,1,0
1119,39,18,1,0
1120,39,7,1,0
1121,39,68,1,0
1122,39,9,1,0
1123,39,71,1,0
1124,39,72,1,0
1125,39,21,1,0
1126,39,76,1,0
1127,39,3,1,0
1128,39,83,1,0
1129,39,17,1,0
1130,39,48,1,0
1131,39,59,1,0
1132,39,4,1,0
1133,39,26,1,0
1134,39,93,1,0
1135,39,34,1,0
1136,39,20,1,0
1137,39,5,1,0
1138,39,1,1,0
1139,40,41,1,0
1140,40,11,1,0
1141,40,74,1,0
1142,40,5,1,0
1143,40,3,1,0
1144,40,65,1,0
1145,40,34,1,0
1146,40,71,1,0
1147,40,12,1,0
1148,40,7,1,0
1149,40,1,1,0
1150,40,94,1,0
1151,40,68,1,0
1152,40,55,1,0
1153,40,19,1,0
1154,40,38,1,0
1155,41,1,1,0
1156,41,71,1,0
1157,41,34,1,0
1158,42,37,1,0
1159,42,5,1,0
1160,42,40,1,0
1161,42,45,1,0
1162,42,3,1,0
1163,42,10,1,0
1164,42,12,1,0
1165,42,2,1,0
1166,42,74,1,0
1167,42,9,1,0
1168,42,67,1,0
1169,42,6,1,0
1170,42,4,1,0
1171,42,11,1,0
1172,42,76,1,0
1173,42,34,1,0
1174,42,73,1,0
1175,42,46,1,0
1176,42,20,1,0
1177,42,71,1,0
1178,42,59,1,0
1179,42,13,1,0
1180,42,75,1,0
1181,42,14,1,0
1182,42,79,1,0
1183,42,70,1,0
1184,42,7,1,0
1185,42,63,1,0
1186,42,80,1,0
1187,42,26,1,0
1188,42,15,1,0
1189,42,0,1,0
1190,42,90,1,0
1191,42,68,1,0
1192,42,81,1,0
1193,42,1,1,0
1194,42,92,1,0
1195,42,83,1,0
1196,42,24,1,0
1197,42,36,1,0
1198,42,43,1,0
1199,42,51,1,0
1200,42,62,1,0
1201,42,82,1,0
1202,42,28,1,0
1203,42,39,1,0
1204,42,85,1,0
1205,42,27,1,0
1206,42,18,1,0
1207,42,57,1,0
1208,42,17,1,0
1209,42,72,1,0
1210,42,19,1,0
1211,42,64,1,0
1212,42,94,1,0
1213,42,65,1,0
1214,42,30,1,0
1215,42,41,1,0
1216,42,38,1,0
1217,42,16,1,0
1218,42,23,1,0
1219,42,22,1,0
1220,42,95,1,0
1221,42,35,1,0
1222,42,48,1,0
1223,43,1,1,0
1224,43,41,1,0
1225,43,11,1,0
1226,43,10,1,0
1227,43,40,1,0
1228,43,37,1,0
1229,43,6,1,0
1230,43,3,1,0
1231,43,71,1,0
1232,43,62,1,0
1233,43,34,1,0
1234,43,9,1,0
1235,43,76,1,0
1236,43,12,1,0
1237,43,26,1,0
1238,43,15,1,0
1239,43,79,1,0
1240,43,80,1,0
1241,43,14,1,0
1242,43,64,1,0
1243,43,65,1,0
1244,43,4,1,0
1245,43,83,1,0
1246,43,63,1,0
1247,43,5,1,0
1248,43,68,1,0
1249,43,75,1,0
1250,43,74,1,0
1251,43,73,1,0
1252,43,0,1,0
1253,43,31,1,0
1254,43,13,1,0
1255,43,30,1,0
1256,43,16,1,0
1257,43,67,1,0
1258,43,85,1,0
1259,43,18,1,0
1260,43,50,1,0
1261,43,93,1,0
1262,43,90,1,0
1263,43,58,1,0
1264,43,51,1,0
1265,43,29,1,0
1266,43,72,1,0
1267,43,17,1,0
1268,43,19,1,0
1269,43,57,1,0
1270,43,28,1,0
1271,43,94,1,0
1272,43,46,1,0
1273,43,36,1,0
1274,43,7,1,0
1275,43,55,1,0
1276,43,59,1,0
1277,43,24,1,0
1278,44,45,1,0
1279,44,13,1,0
1280,44,10,1,0
1281,44,11,1,0
1282,44,77,1,0
1283,44,65,1,0
1284,44,15,1,0
1285,44,75,1,0
1286,44,12,1,0
1287,44,9,1,0
1288,44,14,1,0
1289,44,3,1,0
1290,44,4,1,0
1291,44,27,1,0
1292,44,83,1,0
1293,44,31,1,0
1294,44,71,1,0
1295,45,43,1,0
1296,45,10,1,0
1297,45,40,1,0
1298,45,11,1,0
1299,45,71,1,0
1300,45,67,1,0
1301,45,9,1,0
1302,45,75,1,0
1303,45,24,1,0
1304,45,3,1,0
1305,45,4,1,0
1306,45,20,1,0
1307,45,65,1,0
1308,45,6,1,0
1309,45,13,1,0
1310,45,26,1,0
1311,45,37,1,0
1312,45,0,1,0
1313,45,70,1,0
1314,45,2,1,0
1315,45,68,1,0
1316,45,27,1,0
1317,45,14,1,0
1318,45,83,1,0
1319,45,31,1,0
1320,45,82,1,0
1321,45,47,1,0
1322,45,48,1,0
1323,45,63,1,0
1324,45,72,1,0
1325,45,15,1,0
1326,45,1,1,0
1327,45,79,1,0
1328,45,64,1,0
1329,45,74,1,0
1330,45,5,1,0
1331,45,34,1,0
1332,45,12,1,0
1333,45,80,1,0
1334,45,57,1,0
1335,45,92,1,0
1336,45,73,1,0
1337,45,93,1,0
1338,45,59,1,0
1339,45,46,1,0
1340,45,85,1,0
1341,45,22,1,0
1342,45,18,1,0
1343,45,90,1,0
1344,45,16,1,0
1345,45,7,1,0
1346,45,61,1,0
1347,45,94,1,0
1348,45,41,1,0
1349,45,17,1,0
1350,45,55,1,0
1351,45,39,1,0
1352,45,25,1,0
1353,45,62,1,0
1354,45,28,1,0
1355,45,76,1,0
1356,45,81,1,0
1357,45,51,1,0
1358,45,88,1,0
1359,45,30,1,0
1360,45,86,1,0
